,Train Error per Iteration (cal/mol/K),Test Error per Iteration (cal/mol/K),Train Avg MAE,Train STD MAE,Test Avg MAE,Test STD MAE
0,1.732922669293712,4.278452959912862,1.7393286266745784,0.06669573817890818,4.300495693763497,1.0665852397235978
1,1.7390970663483363,3.9774867421597246,1.7393286266745784,0.06669573817890818,4.300495693763497,1.0665852397235978
2,1.6736778117554207,4.763942455493744,1.7393286266745784,0.06669573817890818,4.300495693763497,1.0665852397235978
3,1.795612344632879,3.0241266861208356,1.7393286266745784,0.06669573817890818,4.300495693763497,1.0665852397235978
4,1.7842787357995338,3.1607811086716717,1.7393286266745784,0.06669573817890818,4.300495693763497,1.0665852397235978
5,1.7125048238620166,3.352494875301366,1.7393286266745784,0.06669573817890818,4.300495693763497,1.0665852397235978
6,1.7476659992585968,3.9596370570093984,1.7393286266745784,0.06669573817890818,4.300495693763497,1.0665852397235978
7,1.6574479493555423,5.43416992442088,1.7393286266745784,0.06669573817890818,4.300495693763497,1.0665852397235978
8,1.8171560371377031,2.8117552797404146,1.7393286266745784,0.06669573817890818,4.300495693763497,1.0665852397235978
9,1.7203857710700488,3.5449125152449668,1.7393286266745784,0.06669573817890818,4.300495693763497,1.0665852397235978
10,1.6662238864502867,4.755660437582888,1.7393286266745784,0.06669573817890818,4.300495693763497,1.0665852397235978
11,1.7754252548702485,4.955335211939364,1.7393286266745784,0.06669573817890818,4.300495693763497,1.0665852397235978
12,1.7408596721089848,5.126612956208614,1.7393286266745784,0.06669573817890818,4.300495693763497,1.0665852397235978
13,1.7045276123313684,4.756338420792646,1.7393286266745784,0.06669573817890818,4.300495693763497,1.0665852397235978
14,1.7501664690989316,4.238904305614324,1.7393286266745784,0.06669573817890818,4.300495693763497,1.0665852397235978
15,1.7984223724810493,3.2164212135149035,1.7393286266745784,0.06669573817890818,4.300495693763497,1.0665852397235978
16,1.7742927809061015,4.539692909586904,1.7393286266745784,0.06669573817890818,4.300495693763497,1.0665852397235978
17,1.7290863594281047,4.441573525173609,1.7393286266745784,0.06669573817890818,4.300495693763497,1.0665852397235978
18,1.6968039295944908,3.3906641543054783,1.7393286266745784,0.06669573817890818,4.300495693763497,1.0665852397235978
19,1.6882402240083172,4.832588581220814,1.7393286266745784,0.06669573817890818,4.300495693763497,1.0665852397235978
20,1.7712160802123655,2.9868153506765585,1.7393286266745784,0.06669573817890818,4.300495693763497,1.0665852397235978
21,1.7245933749740048,5.015930909174638,1.7393286266745784,0.06669573817890818,4.300495693763497,1.0665852397235978
22,1.8257418881910752,2.227971975932272,1.7393286266745784,0.06669573817890818,4.300495693763497,1.0665852397235978
23,1.815740593335149,2.841249826906953,1.7393286266745784,0.06669573817890818,4.300495693763497,1.0665852397235978
24,1.7108726185983754,4.792269575978758,1.7393286266745784,0.06669573817890818,4.300495693763497,1.0665852397235978
25,1.8285439735801847,3.4345658508210524,1.7393286266745784,0.06669573817890818,4.300495693763497,1.0665852397235978
26,1.597546777436573,6.222116127570801,1.7393286266745784,0.06669573817890818,4.300495693763497,1.0665852397235978
27,1.6787540102885035,5.246203095560591,1.7393286266745784,0.06669573817890818,4.300495693763497,1.0665852397235978
28,1.7097398707328197,4.67502498931458,1.7393286266745784,0.06669573817890818,4.300495693763497,1.0665852397235978
29,1.7110210176975944,4.56128208939113,1.7393286266745784,0.06669573817890818,4.300495693763497,1.0665852397235978
30,1.6838846237698468,4.666887432763412,1.7393286266745784,0.06669573817890818,4.300495693763497,1.0665852397235978
31,1.62856732178925,5.306079208431585,1.7393286266745784,0.06669573817890818,4.300495693763497,1.0665852397235978
32,1.8199157220094015,4.011394977300948,1.7393286266745784,0.06669573817890818,4.300495693763497,1.0665852397235978
33,1.7954396010553852,3.6663769774550348,1.7393286266745784,0.06669573817890818,4.300495693763497,1.0665852397235978
34,1.7368363336443418,3.3007670875435067,1.7393286266745784,0.06669573817890818,4.300495693763497,1.0665852397235978
35,1.65159964876635,4.501669506006475,1.7393286266745784,0.06669573817890818,4.300495693763497,1.0665852397235978
36,1.776283017267066,3.184247716251334,1.7393286266745784,0.06669573817890818,4.300495693763497,1.0665852397235978
37,1.6715731933449793,4.9725884625066366,1.7393286266745784,0.06669573817890818,4.300495693763497,1.0665852397235978
38,1.757940465252098,3.4557891713935267,1.7393286266745784,0.06669573817890818,4.300495693763497,1.0665852397235978
39,1.7488874696492214,5.019594009311984,1.7393286266745784,0.06669573817890818,4.300495693763497,1.0665852397235978
40,1.7391816656987626,5.281034738834387,1.7393286266745784,0.06669573817890818,4.300495693763497,1.0665852397235978
41,1.6658853468976402,4.745368882514028,1.7393286266745784,0.06669573817890818,4.300495693763497,1.0665852397235978
42,1.794536677344471,2.717361718853678,1.7393286266745784,0.06669573817890818,4.300495693763497,1.0665852397235978
43,1.7112556458975636,3.194164542400117,1.7393286266745784,0.06669573817890818,4.300495693763497,1.0665852397235978
44,1.8494871795138301,2.90287810353832,1.7393286266745784,0.06669573817890818,4.300495693763497,1.0665852397235978
45,1.7765926896201725,4.125133625887479,1.7393286266745784,0.06669573817890818,4.300495693763497,1.0665852397235978
46,1.764576142862221,3.0258157153793173,1.7393286266745784,0.06669573817890818,4.300495693763497,1.0665852397235978
47,1.7109541315636947,4.339014673575466,1.7393286266745784,0.06669573817890818,4.300495693763497,1.0665852397235978
48,1.6927427582225374,5.3906992785184205,1.7393286266745784,0.06669573817890818,4.300495693763497,1.0665852397235978
49,1.7412576025769244,4.409867043367493,1.7393286266745784,0.06669573817890818,4.300495693763497,1.0665852397235978
50,1.7944323151175419,4.023283285238071,1.7393286266745784,0.06669573817890818,4.300495693763497,1.0665852397235978
51,1.79966961278149,3.68054313794613,1.7393286266745784,0.06669573817890818,4.300495693763497,1.0665852397235978
52,1.7523404185879632,4.993590192849651,1.7393286266745784,0.06669573817890818,4.300495693763497,1.0665852397235978
53,1.7392743352144568,4.720156835576642,1.7393286266745784,0.06669573817890818,4.300495693763497,1.0665852397235978
54,1.6145235053581926,4.269515268626449,1.7393286266745784,0.06669573817890818,4.300495693763497,1.0665852397235978
55,1.7494320581638225,3.4125344292085926,1.7393286266745784,0.06669573817890818,4.300495693763497,1.0665852397235978
