,Train Error per Iteration (kcal/mol),Test Error per Iteration (kcal/mol),Train Avg MAE,Train STD MAE,Test Avg MAE,Test STD MAE
0,5.713984723916315,9.15696360716932,5.891241049508733,0.10992828562806531,7.13245323750326,0.9259705018819065
1,5.801281817082493,7.57511670816874,5.891241049508733,0.10992828562806531,7.13245323750326,0.9259705018819065
2,5.578307693769237,9.361560857040196,5.891241049508733,0.10992828562806531,7.13245323750326,0.9259705018819065
3,5.866612789094773,7.4222756554068905,5.891241049508733,0.10992828562806531,7.13245323750326,0.9259705018819065
4,5.960036247340233,6.912996284212559,5.891241049508733,0.10992828562806531,7.13245323750326,0.9259705018819065
5,5.9902247853552035,6.389184047354238,5.891241049508733,0.10992828562806531,7.13245323750326,0.9259705018819065
6,5.859098536856388,7.209987115626987,5.891241049508733,0.10992828562806531,7.13245323750326,0.9259705018819065
7,5.674076867993365,8.274175988394463,5.891241049508733,0.10992828562806531,7.13245323750326,0.9259705018819065
8,5.854978354312301,7.175629928868263,5.891241049508733,0.10992828562806531,7.13245323750326,0.9259705018819065
9,5.82919210210043,7.257209274777441,5.891241049508733,0.10992828562806531,7.13245323750326,0.9259705018819065
10,5.847567795888885,7.044820178104656,5.891241049508733,0.10992828562806531,7.13245323750326,0.9259705018819065
11,5.855620466221748,7.381207894336805,5.891241049508733,0.10992828562806531,7.13245323750326,0.9259705018819065
12,6.039922337392295,5.673264312419968,5.891241049508733,0.10992828562806531,7.13245323750326,0.9259705018819065
13,5.842198093401565,7.8768672962514925,5.891241049508733,0.10992828562806531,7.13245323750326,0.9259705018819065
14,6.020441155866051,5.7838039990922105,5.891241049508733,0.10992828562806531,7.13245323750326,0.9259705018819065
15,5.888377977838281,6.354248328227412,5.891241049508733,0.10992828562806531,7.13245323750326,0.9259705018819065
16,5.885435797412699,7.554250581112031,5.891241049508733,0.10992828562806531,7.13245323750326,0.9259705018819065
17,5.645189203403361,9.608293698741697,5.891241049508733,0.10992828562806531,7.13245323750326,0.9259705018819065
18,6.041082680678734,5.642025202784994,5.891241049508733,0.10992828562806531,7.13245323750326,0.9259705018819065
19,6.007409616967717,6.408166670105324,5.891241049508733,0.10992828562806531,7.13245323750326,0.9259705018819065
20,5.774207774311146,7.461265647961552,5.891241049508733,0.10992828562806531,7.13245323750326,0.9259705018819065
21,5.881154290208515,7.423361811031068,5.891241049508733,0.10992828562806531,7.13245323750326,0.9259705018819065
22,5.907440414553313,6.799483215649314,5.891241049508733,0.10992828562806531,7.13245323750326,0.9259705018819065
23,5.8050989277535185,8.016896364578452,5.891241049508733,0.10992828562806531,7.13245323750326,0.9259705018819065
24,5.759253805671308,7.9976326161340605,5.891241049508733,0.10992828562806531,7.13245323750326,0.9259705018819065
25,6.028632200883102,6.804312208693118,5.891241049508733,0.10992828562806531,7.13245323750326,0.9259705018819065
26,5.948255044482396,6.767295378837865,5.891241049508733,0.10992828562806531,7.13245323750326,0.9259705018819065
27,5.956671921905106,6.09050069299503,5.891241049508733,0.10992828562806531,7.13245323750326,0.9259705018819065
28,5.892153114072984,6.775415755392058,5.891241049508733,0.10992828562806531,7.13245323750326,0.9259705018819065
29,5.776236107555115,8.697718391378947,5.891241049508733,0.10992828562806531,7.13245323750326,0.9259705018819065
30,5.833976026564004,7.74027158784998,5.891241049508733,0.10992828562806531,7.13245323750326,0.9259705018819065
31,5.7826107679838925,8.613872985741578,5.891241049508733,0.10992828562806531,7.13245323750326,0.9259705018819065
32,5.738017473486286,8.04351665001653,5.891241049508733,0.10992828562806531,7.13245323750326,0.9259705018819065
33,6.0384835699149875,5.801757917501426,5.891241049508733,0.10992828562806531,7.13245323750326,0.9259705018819065
34,5.787538773230331,8.530024013429125,5.891241049508733,0.10992828562806531,7.13245323750326,0.9259705018819065
35,5.8206320587210065,7.374771225533466,5.891241049508733,0.10992828562806531,7.13245323750326,0.9259705018819065
36,5.844647992474502,7.9180652434364465,5.891241049508733,0.10992828562806531,7.13245323750326,0.9259705018819065
37,5.972131541492845,7.2670740142860355,5.891241049508733,0.10992828562806531,7.13245323750326,0.9259705018819065
38,5.871817433768201,7.586666196426415,5.891241049508733,0.10992828562806531,7.13245323750326,0.9259705018819065
39,5.93992641320911,6.461400997241084,5.891241049508733,0.10992828562806531,7.13245323750326,0.9259705018819065
40,6.035943079945721,6.53433917264017,5.891241049508733,0.10992828562806531,7.13245323750326,0.9259705018819065
41,5.912207806259915,6.260585696271252,5.891241049508733,0.10992828562806531,7.13245323750326,0.9259705018819065
42,5.970974296731595,6.259732310361851,5.891241049508733,0.10992828562806531,7.13245323750326,0.9259705018819065
43,5.847651926064316,7.499371609678687,5.891241049508733,0.10992828562806531,7.13245323750326,0.9259705018819065
44,5.868776315416902,7.168692325061614,5.891241049508733,0.10992828562806531,7.13245323750326,0.9259705018819065
45,5.907832217286918,7.010592868785479,5.891241049508733,0.10992828562806531,7.13245323750326,0.9259705018819065
46,5.921738103948627,6.62218586936077,5.891241049508733,0.10992828562806531,7.13245323750326,0.9259705018819065
47,5.871134851325606,7.011410935324722,5.891241049508733,0.10992828562806531,7.13245323750326,0.9259705018819065
48,5.996089986150281,6.354597201938965,5.891241049508733,0.10992828562806531,7.13245323750326,0.9259705018819065
49,5.671216673002056,8.964000880680242,5.891241049508733,0.10992828562806531,7.13245323750326,0.9259705018819065
50,5.801817543765048,7.786218233389132,5.891241049508733,0.10992828562806531,7.13245323750326,0.9259705018819065
51,5.87799569525245,8.656900930485705,5.891241049508733,0.10992828562806531,7.13245323750326,0.9259705018819065
52,5.935360484909452,6.516368367291064,5.891241049508733,0.10992828562806531,7.13245323750326,0.9259705018819065
53,5.794404870500145,7.545721704713701,5.891241049508733,0.10992828562806531,7.13245323750326,0.9259705018819065
54,5.824160045398239,7.8571201295186075,5.891241049508733,0.10992828562806531,7.13245323750326,0.9259705018819065
55,5.637751565387915,9.405094903221245,5.891241049508733,0.10992828562806531,7.13245323750326,0.9259705018819065
56,6.033435964316051,6.55104270715837,5.891241049508733,0.10992828562806531,7.13245323750326,0.9259705018819065
57,5.841154216395114,7.152062366440313,5.891241049508733,0.10992828562806531,7.13245323750326,0.9259705018819065
58,6.020542007974754,6.145869800435121,5.891241049508733,0.10992828562806531,7.13245323750326,0.9259705018819065
59,5.980201085742396,6.904092395612078,5.891241049508733,0.10992828562806531,7.13245323750326,0.9259705018819065
60,5.968434650983761,6.882800904997144,5.891241049508733,0.10992828562806531,7.13245323750326,0.9259705018819065
61,5.999905251604877,6.259988779004323,5.891241049508733,0.10992828562806531,7.13245323750326,0.9259705018819065
62,5.931664131927785,7.178913099665234,5.891241049508733,0.10992828562806531,7.13245323750326,0.9259705018819065
63,5.901368244966683,6.963332067745011,5.891241049508733,0.10992828562806531,7.13245323750326,0.9259705018819065
64,5.861177592441413,7.167592925809614,5.891241049508733,0.10992828562806531,7.13245323750326,0.9259705018819065
65,5.952921971723773,7.115675504278016,5.891241049508733,0.10992828562806531,7.13245323750326,0.9259705018819065
66,5.818421379266542,7.544052394524941,5.891241049508733,0.10992828562806531,7.13245323750326,0.9259705018819065
67,6.101490037354554,6.2587366479963205,5.891241049508733,0.10992828562806531,7.13245323750326,0.9259705018819065
68,5.8816397047120414,6.821625413017362,5.891241049508733,0.10992828562806531,7.13245323750326,0.9259705018819065
69,6.0021919662662855,6.806410426467448,5.891241049508733,0.10992828562806531,7.13245323750326,0.9259705018819065
70,5.801160870792591,8.107230945430745,5.891241049508733,0.10992828562806531,7.13245323750326,0.9259705018819065
71,5.798890705616842,8.172126425163544,5.891241049508733,0.10992828562806531,7.13245323750326,0.9259705018819065
72,5.860014612879989,7.652617838115784,5.891241049508733,0.10992828562806531,7.13245323750326,0.9259705018819065
73,5.949665888346406,6.165390044330462,5.891241049508733,0.10992828562806531,7.13245323750326,0.9259705018819065
74,5.7695421373247,7.455954285571599,5.891241049508733,0.10992828562806531,7.13245323750326,0.9259705018819065
75,5.882324422460355,6.7179119711041775,5.891241049508733,0.10992828562806531,7.13245323750326,0.9259705018819065
76,5.985526300566012,6.305339869975234,5.891241049508733,0.10992828562806531,7.13245323750326,0.9259705018819065
77,5.860776527399876,7.536191431540756,5.891241049508733,0.10992828562806531,7.13245323750326,0.9259705018819065
78,5.878093482839714,6.911254160860577,5.891241049508733,0.10992828562806531,7.13245323750326,0.9259705018819065
79,5.7813937892048965,9.460709770388831,5.891241049508733,0.10992828562806531,7.13245323750326,0.9259705018819065
80,5.938074422040843,7.2131731520900555,5.891241049508733,0.10992828562806531,7.13245323750326,0.9259705018819065
81,5.825748145335474,6.632540216915973,5.891241049508733,0.10992828562806531,7.13245323750326,0.9259705018819065
82,5.744871862874241,8.792318256545377,5.891241049508733,0.10992828562806531,7.13245323750326,0.9259705018819065
83,5.985685452712542,6.236745465553969,5.891241049508733,0.10992828562806531,7.13245323750326,0.9259705018819065
84,5.89027878437637,7.332016402470323,5.891241049508733,0.10992828562806531,7.13245323750326,0.9259705018819065
85,6.0137091117017025,5.260912246245195,5.891241049508733,0.10992828562806531,7.13245323750326,0.9259705018819065
86,6.110163695632743,6.114694963530773,5.891241049508733,0.10992828562806531,7.13245323750326,0.9259705018819065
87,6.043373716667396,6.635971216986278,5.891241049508733,0.10992828562806531,7.13245323750326,0.9259705018819065
88,5.910910966813542,7.07020909420011,5.891241049508733,0.10992828562806531,7.13245323750326,0.9259705018819065
89,5.882652301493365,7.4908077283044365,5.891241049508733,0.10992828562806531,7.13245323750326,0.9259705018819065
90,5.861632407232509,7.7637915490209,5.891241049508733,0.10992828562806531,7.13245323750326,0.9259705018819065
91,5.912731452870852,7.290997666261089,5.891241049508733,0.10992828562806531,7.13245323750326,0.9259705018819065
92,6.038076450899836,6.01523677579962,5.891241049508733,0.10992828562806531,7.13245323750326,0.9259705018819065
